,files,emotion
3388,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193623.259_face.png,5
3389,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192237.986_face.png,5
3390,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192112.228_face.png,5
3391,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004112.943_face.png,5
3392,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193602.125_face.png,5
3393,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/2Q__ (7)_face.png,5
3394,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T001115.095_face.png,5
3395,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192029.304_face.png,5
3396,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T003655.199_face.png,5
3397,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194545.780_face.png,5
3398,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203331.948_face.png,5
3399,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194252.197_face.png,5
3400,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T182708.204_face.png,5
3401,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193828.222_face.png,5
3402,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192336.522_face.png,5
3403,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (93)_face.png,5
3404,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193322.533_face.png,5
3405,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T181753.116_face.png,5
3406,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/4798260287_5893de9068_n_face.png,5
3407,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004649.436_face.png,5
3408,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193236.113_face.png,5
3409,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193454.839_face.png,5
3410,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192231.898_face.png,5
3411,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193629.792_face.png,5
3412,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193839.887_face.png,5
3413,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194003.967_face.png,5
3414,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (20)_face.png,5
3415,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194424.615_face.png,5
3416,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004131.712_face.png,5
3417,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193332.454_face.png,5
3418,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T005700.648_face.png,5
3419,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194339.699_face.png,5
3420,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T000225.980_face.png,5
3421,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (34)_face.png,5
3422,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T202953.383_face.png,5
3423,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193533.148_face.png,5
3424,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194508.685_face.png,5
3425,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004626.980_face.png,5
3426,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203311.242_face.png,5
3427,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (7)_face.png,5
3428,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T202548.276_face.png,5
3429,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193950.573_face.png,5
3430,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192342.684_face.png,5
3431,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T010047.314_face.png,5
3432,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/7835482038_7d75967936_b_face.png,5
3433,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193826.581_face.png,5
3434,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192225.987_face.png,5
3435,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193556.890_face.png,5
3436,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194012.282_face.png,5
3437,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192135.557_face.png,5
3438,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192018.877_face.png,5
3439,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193931.365_face.png,5
3440,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T005606.171_face.png,5
3441,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193958.197_face.png,5
3442,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192237.412_face.png,5
3443,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192207.761_face.png,5
3444,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/Z (5)_face.png,5
3445,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194355.054_face.png,5
3446,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193856.503_face.png,5
3447,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194547.102_face.png,5
3448,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T183453.608_face.png,5
3449,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-05T231353.031_face.png,5
3450,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192203.205_face.png,5
3451,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193432.139_face.png,5
3452,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193612.146_face.png,5
3453,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194244.385_face.png,5
3454,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194352.766_face.png,5
3455,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192038.652_face.png,5
3456,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194011.429_face.png,5
3457,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T182657.149_face.png,5
3458,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T184340.418_face.png,5
3459,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192242.134_face.png,5
3460,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192024.627_face.png,5
3461,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203317.462_face.png,5
3462,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193825.853_face.png,5
3463,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T005904.309_face.png,5
3464,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194456.209_face.png,5
3465,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192033.466_face.png,5
3466,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193951.863_face.png,5
3467,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/37513119232_3f4aeaa036_b_face.png,5
3468,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203712.198_face.png,5
3469,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192221.193_face.png,5
3470,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192133.847_face.png,5
3471,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193951.568_face.png,5
3472,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T202425.928_face.png,5
3473,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193618.174_face.png,5
3474,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193950.803_face.png,5
3475,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004611.245_face.png,5
3476,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193855.978_face.png,5
3477,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194311.081_face.png,5
3478,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193954.833_face.png,5
3479,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (99)_face.png,5
3480,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T184323.179_face.png,5
3481,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194303.342_face.png,5
3482,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192214.912_face.png,5
3483,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192252.088_face.png,5
3484,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T000302.208_face.png,5
3485,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194549.009_face.png,5
3486,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T005815.417_face.png,5
3487,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192251.122_face.png,5
3488,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203025.667_face.png,5
3489,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194353.099_face.png,5
3490,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194610.886_face.png,5
3491,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193936.951_face.png,5
3492,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T182509.886_face.png,5
3493,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004613.736_face.png,5
3494,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193853.602_face.png,5
3495,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194354.739_face.png,5
3496,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T001153.397_face.png,5
3497,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T002027.298_face.png,5
3498,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/9k__face.png,5
3499,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T181844.957_face.png,5
3500,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192347.071_face.png,5
3501,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194406.415_face.png,5
3502,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192025.986_face.png,5
3503,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192100.517_face.png,5
3504,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images (71)_face.png,5
3505,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192246.701_face.png,5
3506,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194250.445_face.png,5
3507,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193821.778_face.png,5
3508,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193327.073_face.png,5
3509,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194528.997_face.png,5
3510,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193914.478_face.png,5
3511,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194327.444_face.png,5
3512,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/6340942106_9b1c274148_b_face.png,5
3513,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194543.953_face.png,5
3514,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T183518.365_face.png,5
3515,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192135.851_face.png,5
3516,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193927.857_face.png,5
3517,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193414.440_face.png,5
3518,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193228.172_face.png,5
3519,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T182422.957_face.png,5
3520,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194414.744_face.png,5
3521,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193535.616_face.png,5
3522,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194416.432_face.png,5
3523,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T194443.432_face.png,5
3524,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203809.381_face.png,5
3525,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193238.492_face.png,5
3526,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193421.846_face.png,5
3527,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193823.668_face.png,5
3528,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192303.869_face.png,5
3529,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192223.755_face.png,5
3530,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T203805.754_face.png,5
3531,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193918.745_face.png,5
3532,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192156.132_face.png,5
3533,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T181839.082_face.png,5
3534,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T182512.282_face.png,5
3535,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193434.714_face.png,5
3536,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T000309.417_face.png,5
3537,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193437.270_face.png,5
3538,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T004641.812_face.png,5
3539,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T193305.622_face.png,5
3540,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T184618.734_face.png,5
3541,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T200709.928_face.png,5
3542,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T001126.763_face.png,5
3543,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/happiness/images - 2020-11-06T192121.110_face.png,5
